file_name,question
05x10x20x05F000353298N0020.png,what is color of wall
10x25x20x05F001886431N0004.png,what is on the stove
10x25x50x10F000391480N0050.png,are those wooden walls
05x10x50x10F002444551N0185.png,how many artwork pieces are on the wall. right next to the window
10x25x00x00F002415593N0055.png,how many lamps are there
10x25x50x10F002237218N0081.png,what color are the walls
10x25x00x00F000754494N0016.png,how many paintings are visible in this picture
10x25x00x00F000653548N0071.png,what is on the windowsill
05x10x20x05F002543965N0086.png,what is fixed on the wall
05x10x50x10F001511323N0028.png,what is a color of table
10x25x20x05F000591478N0024.png,what colour is the wall
05x10x00x00F002225366N0103.png,how many doors vivible
10x25x20x05F000148666N0009.png,where was that photo taken
05x10x00x00F000754494N0019.png,what is the color of curtains
05x10x50x10F000591478N0262.png,what is through the double doors
05x10x20x05F001568728N0085.png,how many doors the cupboard have
05x10x20x05F002494046N0001.png,what is in the left corner
10x25x00x00F001511323N0024.png,where the tv hangs
05x10x50x10F000898641N0039.png,what is there on the wall near the door
05x10x20x05F000898640N0244.png,how many bad room a in this photo
05x10x20x05F000258801N0015.png,what flowers are on the table
10x25x50x10F001568731N0062.png,what is hanging on the wall beside the bed
10x25x20x05F002543961N0084.png,what is on the left of the room
10x25x20x05F001306123N0015.png,how many steps
10x25x00x00F002012767N0043.png,how many doors are in the room
10x25x50x10F001033915N0028.png,what color are the doors
05x10x20x05F002237218N0066.png,is there a door in the room
10x25x20x05F002494042N0043.png,whats between two doors
05x10x50x10F001931685N0212.png,what is on the table
05x10x00x00F000653548N0038.png,how many cylindrical columns exist on the right handside
10x25x50x10F001931685N0028.png,is the door in the middle
05x10x20x05F001568731N0211.png,what is on the chair
05x10x00x00F001033916N0106.png,how many door this image
05x10x50x10F001242792N0110.png,what can be found on the left of the desk
05x10x50x10F000258801N0072.png,what's on the wall
05x10x20x05F002172630N0087.png,what type of furniture is in the room
05x10x20x05F002415593N0229.png,what color predominates
05x10x00x00F002415592N0108.png,how many switches can you see
05x10x20x05F001846225N0118.png,is there an armchair in the picture
05x10x00x00F000702891N0032.png,how many tree are there
10x25x50x10F000702890N0034.png,what is on thw wall to the left
05x10x20x05F000457466N0100.png,what is it at the end of the room
05x10x00x00F001403389N0007.png,how many windows are present
10x25x20x05F001600209N0026.png,what is the right to the window
10x25x50x10F000148666N0030.png,what is on the right
05x10x20x05F002172629N0035.png,what colour is the floor
10x25x00x00F000258801N0016.png,what is on the wall
05x10x50x10F001085850N0186.png,how many paintings are there on the wall
05x10x50x10F002077367N0113.png,what is the couch made of
10x25x50x10F000117324N0095.png,how many pictures are in the photo
10x25x20x05F000591478N0044.png,are there a light
05x10x50x10F001710306N0116.png,what is to the left of the table
05x10x50x10F002415593N0221.png,what's on the curbstone
05x10x00x00F000898639N0036.png,how many rooms in this house
10x25x50x10F001000394N0013.png,what colour is the door
05x10x50x10F000591479N0050.png,how many light bulbs are there
05x10x50x10F000457465N0089.png,what is located before the fridge
05x10x50x10F000653547N0007.png,what's under the stairs
05x10x50x10F001367108N0017.png,how many plants are there
05x10x00x00F000898641N0280.png,what is on the wall
10x25x00x00F001846225N0027.png,what colour are the doors
05x10x20x05F000117323N0207.png,how many pictures are hang on the wall
05x10x20x05F002415592N0002.png,what color is the door
10x25x50x10F000653547N0064.png,how many chairs are there
05x10x50x10F000653547N0067.png,what are there on the walls
05x10x50x10F002444551N0145.png,what colour  paninted in walls
10x25x50x10F002225364N0027.png,what is the color of the door
10x25x50x10F000040910N0037.png,what's in the armchair
05x10x20x05F001242791N0117.png,what is lying beside the bed
05x10x20x05F000653548N0045.png,what is ahead
10x25x00x00F002012767N0023.png,how many shut doors are there
05x10x50x10F000850482N0018.png,what's the color of bedsheet
05x10x50x10F001962766N0102.png,how many doorknobs are in the picture
05x10x20x05F002077367N0024.png,what is there on the shelf
10x25x50x10F001511323N0053.png,do you see a map
05x10x00x00F001568730N0137.png,how many handles that the cabinet have
05x10x00x00F001568730N0077.png,is this an office renovation
05x10x00x00F002494046N0145.png,how many mirror show in this picture
10x25x50x10F001306120N0012.png,what color of the room carpet
05x10x00x00F001568728N0054.png,what color is the painting
10x25x20x05F000117324N0102.png,are their wooden materials in the room
05x10x00x00F002494042N0066.png,what is it on the wall
05x10x50x10F000754494N0071.png,where is the door
05x10x20x05F000898639N0126.png,what is on the wall
10x25x50x10F001710302N0030.png,what is the form of the didningtable
10x25x50x10F001403391N0129.png,how many windows are there
05x10x50x10F000117324N0023.png,what color is the door
10x25x50x10F002494046N0104.png,how many lamps are there
05x10x50x10F000898642N0148.png,what's on the left of the window
05x10x50x10F001600210N0014.png,what is the color of the light on the picture
05x10x00x00F001710306N0014.png,what color is the door
05x10x50x10F000754498N0062.png,where is the bed
05x10x00x00F002172630N0057.png,how many sockets are there
05x10x20x05F000457464N0042.png,where did the frame located
05x10x20x05F000898639N0186.png,what color is the wall
05x10x50x10F002543965N0199.png,what hangs on the wall
10x25x50x10F002237218N0061.png,what is to the right
10x25x50x10F000898640N0091.png,what's the wall color
10x25x00x00F001600211N0038.png,how much doors are in the house
05x10x20x05F000653549N0102.png,how many chairs do you see
05x10x50x10F001511325N0021.png,what is screen color on the tv
05x10x00x00F001658020N0078.png,who is on the picture on the wall
05x10x20x05F002494042N0036.png,where the road leads
05x10x20x05F000898640N0344.png,is there a picture within a picture
05x10x00x00F001085850N0074.png,what is color kitchen cabinets
05x10x00x00F000457464N0071.png,how many mirrors are in the picture
10x25x50x10F002543965N0081.png,how many photos are there on the frame
05x10x50x10F000653545N0172.png,from what the table is made of
05x10x50x10F002543963N0179.png,how many pillows on the bed
05x10x00x00F000117324N0047.png,how many windows are there
10x25x20x05F002172630N0047.png,what are lying on the table
10x25x20x05F002077367N0059.png,how many music columns are in the room
05x10x50x10F002282635N0030.png,what is color wall
10x25x00x00F000457467N0040.png,how many sofas are there in the room
10x25x00x00F000898640N0099.png,what is the color of the wall
05x10x00x00F001403389N0087.png,what is above the cupboard
05x10x50x10F002415593N0321.png,how many televisions are there
05x10x50x10F001931684N0029.png,what colour is the floor
05x10x00x00F001242791N0116.png,what's the colour of bed
05x10x50x10F001846226N0082.png,how many paintings are there
05x10x00x00F002172630N0117.png,how many pictures are on the wall
05x10x20x05F001033915N0041.png,how many doors are they
05x10x50x10F000653548N0207.png,how many chairs are in the first room
10x25x00x00F001306120N0027.png,what is the common pattern in this picture
10x25x20x05F000754494N0023.png,how many paintings are there in the picture
05x10x20x05F001242791N0137.png,what is the color of bedsheet
05x10x00x00F000457464N0091.png,what is in the right of sofa
10x25x00x00F001033916N0018.png,how many doors
05x10x20x05F000850483N0316.png,what color are the curtains
05x10x50x10F000040910N0025.png,how many bathroom robes are hanging on the wall
05x10x20x05F001000396N0076.png,what is the colour of the floor
05x10x00x00F000391480N0034.png,hwat is the material of the wall
05x10x20x05F002282635N0153.png,what is next to the chair
10x25x50x10F001568732N0003.png,what room can be seen in the right
05x10x50x10F001810458N0013.png,what are on the sofa
05x10x50x10F000850481N0129.png,what element can be seen in the left side of the picture
05x10x50x10F000391478N0014.png,what colour is the wall
05x10x20x05F000653548N0025.png,what is there at the end of tge corridor
05x10x20x05F002494042N0016.png,in which room is the picture
05x10x20x05F002543961N0114.png,is there anything hanging on the wall
10x25x50x10F001568731N0082.png,what is to the right of the bed
05x10x50x10F000503401N0155.png,what colour is the door
05x10x00x00F000898640N0095.png,what is the colour of the walls
05x10x20x05F000798181N0013.png,what colour is the sofa
05x10x50x10F000457466N0176.png,what is the colour of the wall
05x10x00x00F002444551N0116.png,how many steps are there
05x10x50x10F000591478N0222.png,what color is the table cloth
05x10x50x10F002444551N0125.png,what is the color of the wall
05x10x20x05F001511326N0036.png,what lies on the easel
05x10x50x10F002543965N0139.png,what is on the wall on the right
10x25x00x00F001962770N0067.png,what's to the right of the chair
05x10x50x10F001568732N0116.png,how many windows are there
